Date,ibov_pnl_cum,single_pnl_cum,total_pnl_cum
2022-05-05,149302.1422528791,-18.972427133934758,149283.1698257452
2022-05-06,106504.3928607751,1059.0271348208144,107563.41999559593
2022-05-09,127216.9514292593,950.3651084137522,128167.31653767306
2022-05-10,74080.12051792811,2843.390138451849,76923.51065637998
2022-05-11,91108.81486726747,2854.3472028116857,93963.16207007918
2022-05-12,87082.52110764183,2833.8583095674617,89916.37941720932
2022-05-13,81328.3615527173,2776.0314950646784,84104.393047782
2022-05-16,88671.5696145806,2889.466512323461,91561.03612690407
2022-05-17,57219.0525995799,3156.629225978538,60375.68182555845
2022-05-18,72092.7853692404,3155.4389851109013,75248.22435435132
2022-05-19,38965.70629289979,3420.8022893799325,42386.50858227974
2022-05-20,53244.93354738377,3625.0691713724927,56870.00271875628
2022-05-23,73465.50500058572,3314.9330173711005,76780.43801795683
2022-05-24,73806.19227771946,3143.5843451923097,76949.77662291177
2022-05-25,52356.62308872388,3084.1471002138414,55440.77018893772
2022-05-26,69391.10693031736,3254.7065341151983,72645.81346443255
2022-05-27,69544.92310008006,3096.7392806841767,72641.66238076423
2022-05-30,58651.09278000387,3123.8293583297923,61774.922138333655
2022-05-31,59367.64327642084,3159.6566161828605,62527.29989260369
2022-06-01,59720.45896681951,3183.887119336006,62904.34608615551
2022-06-02,49511.143472627635,3262.141008070682,52773.284480698305
2022-06-03,59220.607954308885,3126.9285439775285,62347.536498286405
2022-06-06,28718.96097346239,3393.8214058928043,32112.782379355183
2022-06-07,27214.028029214176,3372.154571772703,30586.182600986867
2022-06-08,41861.70370205934,3115.2187856274895,44976.922487686825
2022-06-09,51508.06830380168,2990.067053968401,54498.13535777008
2022-06-10,60385.42503309356,3009.0975822368605,63394.52261533042
2022-06-13,131044.42565182979,2566.602654238737,133611.02830606853
2022-06-14,122987.15575991785,2503.0023331366883,125490.15809305455
2022-06-15,135217.4333166561,2226.4133552977473,137443.84667195386
2022-06-17,218593.66080782053,1680.812258030413,220274.47306585097
2022-06-20,219797.85733957347,1428.9649061848374,221226.82224575832
2022-06-21,219087.9024855355,947.9585408410364,220035.86102637657
2022-06-22,134062.8795775061,1455.833482575863,135518.713060082
2022-06-23,151820.2268305044,1223.5728199748964,153043.79965047934
2022-06-24,109591.13899538433,1489.9263736337234,111081.0653690181
2022-06-27,158311.9603086525,1207.3403803794554,159519.300689032
2022-06-28,151446.7831004526,1201.380092376239,152648.1631928289
2022-06-29,121934.85805797795,1495.924670947421,123430.78272892545
2022-06-30,120347.96990001308,1497.7967110020265,121845.76661101519
2022-07-01,125142.64173944709,1410.515991878937,126553.15773132612
2022-07-04,76440.61481246098,2053.873659707606,78494.48847216868
2022-07-05,-20031.151141222144,2366.7225804878726,-17664.428560734174
2022-07-06,-15268.53902672439,2684.1291002971975,-12584.409926427094
2022-07-07,7030.515235961833,2574.004500097967,9604.5197360599
2022-07-08,8965.00800494304,2580.461558923863,11545.469563867002
2022-07-11,39716.09912385584,2800.1358043035116,42516.23492815945
2022-07-12,12354.739615391933,3122.299066417192,15477.038681809223
2022-07-13,-13912.878628086051,2975.1512084983674,-10937.727419587587
2022-07-14,-9218.7384315709,2535.682245479951,-6683.056186090853
2022-07-15,-10725.52180686671,2734.229951222934,-7991.29185564368
2022-07-18,-71854.6833658187,2985.6903336748064,-68868.9930321438
2022-07-19,-47271.78488002068,2399.9503908916295,-44871.83448912896
2022-07-20,-85112.30302027319,2559.140584359976,-82553.16243591312
2022-07-21,-127519.01056071252,3040.2634834018027,-124478.74707731063
2022-07-22,-130611.88080123339,3093.7700249224126,-127518.1107763109
2022-07-25,-91647.36501374266,2832.3145442331993,-88815.05046950938
2022-07-26,-123028.082997007,3025.3855857169883,-120002.69741128993
2022-07-27,-66028.46705734407,3031.0912510977296,-62997.37580624626
2022-07-28,-42318.79405198264,3058.5002591494244,-39260.29379283314
2022-07-29,-37006.06639132059,2695.193639984186,-34310.872751336334
2022-08-01,-28933.293500673022,2740.655200661039,-26192.63830001191
2022-08-02,-21397.960349158384,2601.604540890908,-18796.355808267403
2022-08-03,-31890.60890699376,2564.1092899827563,-29326.49961701093
2022-08-04,39706.29879370812,2288.3933117429237,41994.69210545111
2022-08-05,46760.51760397275,2304.685727743954,49065.20333171677
2022-08-08,65657.59806400862,2500.0480692690776,68157.64613327777
2022-08-09,40608.01260819302,2399.531997175008,43007.5446053681
2022-08-10,29421.628003606376,2402.9712664459003,31824.59927005235
2022-08-11,-115822.2093465671,2573.0847729554025,-113249.12457361161
2022-08-12,-8374.193970168912,1834.8628928408216,-6539.331077327995
2022-08-15,-12890.802208842051,1795.1753127688273,-11095.626896073129
2022-08-16,-200381.5721447925,2807.0421940859896,-197574.52995070643
2022-08-17,-201457.21736252302,3172.476270107264,-198284.7410924157
2022-08-18,-204768.37640897871,3569.4141433857344,-201198.96226559294
2022-08-19,-106080.6127822329,2952.2389269752694,-103128.3738552576
2022-08-22,-137097.01847310484,3122.4694578370522,-133974.54901526775
2022-08-23,-76182.60476378424,3111.8122602437297,-73070.79250354048
2022-08-24,-137717.24524583374,3420.687201042688,-134296.558044791
2022-08-25,-140136.11095846482,3411.5594382718195,-136724.55152019297
2022-08-26,-133753.5913968721,3170.988430873053,-130582.602965999
2022-08-29,-170113.10688892036,3356.9636289362884,-166756.143259984
2022-08-30,-91939.43169386931,2905.794632276788,-89033.63706159245
2022-08-31,-75629.96257066436,2618.595736984776,-73011.36683367951
2022-09-01,-76627.81435531144,2977.0715173064937,-73650.74283800488
2022-09-02,-76721.7974723883,2759.0824529058013,-73962.71501948242
2022-09-05,-122169.39552470764,2747.2665984683726,-119422.1289262392
2022-09-06,-7073.710569926567,2063.745684478842,-5009.9648854476545
2022-09-08,-122450.9048118908,2424.5456179112193,-120026.3591939795
2022-09-09,-50444.704093478256,1859.8371487881845,-48584.86694469
2022-09-12,-52977.28490604858,2195.9131924143953,-50781.37171363412
2022-09-13,1628.298413195058,2428.1729814333,4056.4713946284246
2022-09-14,8106.7447890659805,2503.5512727115333,10610.29606177758
2022-09-15,24106.17118220556,2379.613058942842,26485.784241148467
2022-09-16,15519.84821290211,2865.403223112795,18385.251436014973
2022-09-19,107148.98473008387,2833.251191329645,109982.23592141358
2022-09-20,104722.14873746561,2748.9245342463023,107471.07327171197
2022-09-21,116317.14089026251,2779.1117385852885,119096.25262884785
2022-09-22,149472.56947038046,2821.5384691723757,152294.1079395529
2022-09-23,267904.25264940795,2053.6720391423273,269957.92468855035
2022-09-26,377362.9444597703,1774.6594296384392,379137.6038894088
2022-09-27,370681.3579151008,1775.3245005672763,372456.6824156682
2022-09-28,366342.5544286231,2113.1676065055867,368455.72203512886
2022-09-29,357768.87812130153,2254.3463190165426,360023.22444031824
2022-09-30,436943.54258554964,1683.3968049162668,438626.9393904661
2022-10-03,1092474.1244324013,-738.1777959356082,1091735.9466364658
2022-10-04,1016671.7339986367,-969.576942533762,1015702.1570561031
2022-10-05,1023074.8542666135,-1085.1366255517853,1021989.7176410619
2022-10-06,961473.5100838525,-948.9895101765949,960524.520573676
2022-10-07,996573.8806807095,-1205.1723636789404,995368.7083170307
2022-10-10,960744.8687166955,-1258.249138536133,959486.6195781595
2022-10-11,981324.8585183517,-962.6278946496648,980362.2306237022
2022-10-13,809009.0044464499,-154.96493846634962,808854.0395079837
2022-10-14,906555.5767808518,-119.84922268442057,906435.7275581675
2022-10-17,950519.1139226863,-203.17765244255764,950315.9362702438
2022-10-18,1034859.436771072,-273.4658426292443,1034585.9709284428
2022-10-19,1039125.9453741352,-425.1061740620469,1038700.8392000732
2022-10-20,933146.4617507546,-257.8087835245101,932888.6529672302
2022-10-21,1026283.9393543247,-346.16888425638797,1025937.7704700684
2022-10-24,1232442.2736647334,-2780.019953739257,1229662.2537109943
2022-10-25,1272954.5158772522,-2665.860961297005,1270288.6549159554
2022-10-26,1335267.9665633708,-3657.0728118845527,1331610.8937514864
2022-10-27,1372592.1386236893,-3835.453932325822,1368756.6846913637
2022-10-28,1373060.2158004595,-4038.2306358129654,1369021.9851646468
2022-10-31,1328916.6577150384,-5131.326771921507,1323785.3309431172
2022-11-01,1314971.5221369378,-4989.8174341755885,1309981.7047027624
2022-11-03,1304402.4911558148,-5096.216727197031,1299306.2744286181
2022-11-04,1325262.6701383034,-5573.249910457377,1319689.4202278464
2022-11-07,1461854.287508192,-5895.498252456097,1455958.7892557362
2022-11-08,1330988.142392811,-5497.997529844705,1325490.1448629664
2022-11-09,1478969.5888964224,-9108.642917432246,1469860.9459789903
